"ISSCAAP_Group","Taxonomic_Code","Alpha3_Code","Scientific_Name","English_name","French_name","Spanish_name","Arabic_name","Chinese_name","Russian_name","Author","Family","Order","FishStat_Data"
32,"148006002109","NZI","Nezumia liolepis","Smooth grenadier","","","","","","(Gilbert 1890)","MACROURIDAE","GADIFORMES","NO"
32,"148006002110","NZR","Nezumia loricata","Parrot grenadier","","","","","","(Garman 1899)","MACROURIDAE","GADIFORMES","NO"
32,"148006002111","NZM","Nezumia micronychodon","Smalltooth grenadier","","","","","","Iwamoto 1970","MACROURIDAE","GADIFORMES","NO"
32,"148006002113","NZT","Nezumia orbitalis","Spectacled grenadier","","","","","","(Garman 1899)","MACROURIDAE","GADIFORMES","NO"
32,"148006002115","NZP","Nezumia proxima","Short-tail grenadier","","","","","","(Smith & Radcliffe 1912)","MACROURIDAE","GADIFORMES","NO"
32,"148006002118","NZS","Nezumia sclerorhynchus","Roughtip grenadier","","","","","","(Valenciennes 1838)","MACROURIDAE","GADIFORMES","NO"
32,"148006002119","NZE","Nezumia stelgidolepis","California grenadier","","","","","","(Gilbert 1890)","MACROURIDAE","GADIFORMES","NO"
32,"1480060021XX","QMX","Nezumia spp","","","","","","","","MACROURIDAE","GADIFORMES","NO"
32,"148006002201","MLL","Malacocephalus laevis","Softhead grenadier","Grenadier barbu","","","","","(Lowe 1843)","MACROURIDAE","GADIFORMES","YES"
32,"148006002202","MLO","Malacocephalus occidentalis","Western softhead grenadier","Grenadier scie","","","","","Goode & Bean 1885","MACROURIDAE","GADIFORMES","YES"
32,"1480060022XX","QKX","Malacocephalus spp","","","","","","","","MACROURIDAE","GADIFORMES","NO"
32,"148006002501","GAC","Gadomus arcuatus","Doublethread grenadier","","","","","","(Goode & Bean 1886)","MACROURIDAE","GADIFORMES","NO"
32,"148006002502","GXK","Gadomus longifilis","","","","","","","(Goode & Bean 1885)","MACROURIDAE","GADIFORMES","NO"
32,"148006002503","GXN","Gadomus dispar","","","","","","","(Vaillant 1888)","MACROURIDAE","GADIFORMES","NO"
32,"148006002601","HLN","Haplomacrourus nudirostris","Naked snout rattail","","","","","","Trunov 1980","MACROURIDAE","GADIFORMES","NO"
32,"148006002701","IDA","Idiolophorhynchus andriashevi","Pineapple rattail","","","","","","Sazonov 1981","MACROURIDAE","GADIFORMES","NO"
32,"148006002801","KUC","Kumba calvifrons","","","","","","","Iwamoto & Sazonov 1994","MACROURIDAE","GADIFORMES","NO"
32,"148006002901","KUB","Kuronezumia bubonis","Bulbous rattail","","","","","","(Iwamoto 1974)","MACROURIDAE","GADIFORMES","NO"
32,"148006002902","KSR","Kuronezumia leonis","Snubnose whiptail","","","","","","(Barnard 1925)","MACROURIDAE","GADIFORMES","NO"
32,"148006003001","LDE","Lepidorhynchus denticulatus","Thorntooth grenadier","","","","","","Richardson 1846","MACROURIDAE","GADIFORMES","YES"
32,"148006003101","MLE","Mataeocephalus acipenserinus","Sturgeon grenadier","","","","","","(Gilbert & Cramer 1897)","MACROURIDAE","GADIFORMES","NO"
32,"148006003102","MLT","Mataeocephalus tenuicauda","Slendertail grenadier","","","","","","(Garman 1899)","MACROURIDAE","GADIFORMES","NO"
32,"148006003201","MSN","Mesobius antipodum","Bathypelagic rattail","","","","","","Hubbs & Iwamoto 1977","MACROURIDAE","GADIFORMES","NO"
32,"148006003301","PDK","Pseudonezumia cetonuropsis","","","","","","","(Gilbert & Hubbs 1916)","MACROURIDAE","GADIFORMES","NO"
32,"148006003501","VEA","Ventrifossa atherodon","Arrowtooth grenadier","","","","","","(Gilbert & Cramer 1897)","MACROURIDAE","GADIFORMES","NO"
32,"148006003502","VEE","Ventrifossa ctenomelas","Hawaiian grenadier","","","","","","(Gilbert & Cramer 1897)","MACROURIDAE","GADIFORMES","NO"
32,"148006003503","VED","Ventrifossa divergens","Plainfin grenadier","","","","","","Gilbert & Hubbs 1920","MACROURIDAE","GADIFORMES","NO"
32,"148006003504","VEG","Ventrifossa garmani","Sagami grenadier","","","","","","(Jordan & Gilbert 1904)","MACROURIDAE","GADIFORMES","NO"
32,"148006003505","VEM","Ventrifossa macropogon","Longbeard grenadier","","","","","","Marshall 1973","MACROURIDAE","GADIFORMES","NO"
32,"148006003506","VEI","Ventrifossa nigrodorsalis","Spinaker grenadier","","","","","","Gilbert & Hubbs 1920","MACROURIDAE","GADIFORMES","NO"
32,"148006003507","VES","Ventrifossa petersoni","Peterson's grenadier","","","","","","(Alcock 1891)","MACROURIDAE","GADIFORMES","NO"
32,"148006003508","VFT","Ventrifossa nasuta","Conesnout grenadier","","","","","","(Smith 1935)","MACROURIDAE","GADIFORMES","NO"
32,"1480060XXXXX","RTX","Macrouridae","Grenadiers, rattails nei","","Granaderos, colas de ratón nep","","","Макруросовые","","MACROURIDAE","GADIFORMES","YES"
32,"148007000101","MLG","Melanonus gracilis","Pelagic cod","Mélanone gracile","","","","","Günther 1878","MELANONIDAE","GADIFORMES","NO"
32,"148007000102","MZY","Melanonus zugmayeri","Arrowtail","","","","","","Norman 1930","MELANONIDAE","GADIFORMES","NO"
32,"148010000101","EUY","Euclichthys polynemus","Eucla cod","","","","","","McCulloch 1926","EUCLICHTHYIDAE","GADIFORMES","NO"
32,"148011000101","LIN","Molva molva","Ling","Lingue franche","Maruca","","","Мольва обыкновенная","(Linnaeus 1758)","LOTIDAE","GADIFORMES","YES"
32,"148011000102","BLI","Molva dypterygia","Blue ling","Lingue bleue","Maruca azul","","","Мольва голубая (=биркеланга)","(Pennant 1784)","LOTIDAE","GADIFORMES","YES"
32,"148011000104","SLI","Molva macrophthalma","Spanish ling","Lingue espagnole","Maruca española","","","","(Rafinesque 1810)","LOTIDAE","GADIFORMES","YES"
32,"1480110001XX","LNZ","Molva spp","Lings nei","Lingues nca","Marucas nep","","","","","LOTIDAE","GADIFORMES","YES"
32,"148011000201","GDT","Gaidropsarus argentatus","Arctic rockling","","","","","","(Reinhardt 1837)","LOTIDAE","GADIFORMES","NO"
32,"148011000202","GGY","Gaidropsarus biscayensis","Mediterranean bigeye rockling","Motelle","Barbada","سمك كبير العين متوسِّطي أو موتيل","地中海三须鳕","","(Collett 1890)","LOTIDAE","GADIFORMES","YES"
32,"148011000203","GGR","Gaidropsarus macrophthalmus","Bigeye rockling","Motelle à trois barbillons","","","","","(Günther 1867)","LOTIDAE","GADIFORMES","YES"
32,"148011000204","GGD","Gaidropsarus mediterraneus","Shore rockling","Motelle de Méditerranée","Bertorella","موتيل البحر الأبيض المتوسِّط","东太平洋三须鳕","","(Linnaeus 1758)","LOTIDAE","GADIFORMES","YES"
32,"148011000205","GGU","Gaidropsarus vulgaris","Three-bearded rockling","Motelle commune","Mollareta","موتيل شائعة","短鳍三须鳕","","(Cloquet 1824)","LOTIDAE","GADIFORMES","YES"
32,"148011000206","GZE","Gaidropsarus guttatus","","","","","","","(Collett 1890)","LOTIDAE","GADIFORMES","NO"
32,"148011000207","GDE","Gaidropsarus ensis","Threadfin rockling","Mustèle arctique à trois barb.","","","","Налим морской северный","(Reinhardt 1837)","LOTIDAE","GADIFORMES","YES"
32,"1480110002XX","ROL","Gaidropsarus spp","Rocklings nei","Motelles nca","Barbadas nep","","","","","LOTIDAE","GADIFORMES","YES"
32,"1480XXXXXXXX","GAD","Gadiformes","Gadiformes nei","Gadiformes nca","Gadiformes nep","","","Трескообразные","","","GADIFORMES","YES"
33,"103003000201","MYP","Paramyxine atami","Brown hagfish","","","","","","Dean 1904","MYXINIDAE","MYXINIFORMES","NO"
33,"103003000301","MYG","Myxine glutinosa","Hagfish","Myxine","Pez moco","سمكة عجُوز خبيثة","大西洋盲鳗","","Linnaeus 1758","MYXINIDAE","MYXINIFORMES","YES"
33,"103003000401","MYE","Nemamyxine elongata","","","","","","","Richardson 1958","MYXINIDAE","MYXINIFORMES","NO"
33,"103003000601","MYB","Eptatretus burgeri","Inshore hagfish","","","","","","(Girard 1855)","MYXINIDAE","MYXINIFORMES","NO"
33,"103003000602","MYU","Eptatretus stoutii","Pacific hagfish","","","","","","(Lockington 1878)","MYXINIDAE","MYXINIFORMES","YES"
33,"103003000603","MWC","Eptatretus cirrhatus","Broadgilled hagfish","","","","","","(Forster 1801)","MYXINIDAE","MYXINIFORMES","YES"
33,"1030030XXXXX","MYX","Myxinidae","Hagfishes nei","Mixynes nca","Mixinos nep","","","","","MYXINIDAE","MYXINIFORMES","YES"
33,"122006000101","GGG","Gonorynchus gonorynchus","Beaked salmon","Caduchon","","","","","(Linnaeus 1766)","GONORYNCHIDAE","GONORYNCHIFORMES","YES"
33,"129001000301","CEW","Elops hawaiensis","Hawaiian ladyfish","","","","","","Regan 1909","ELOPIDAE","ELOPIFORMES","YES"
33,"129001000302","LAD","Elops saurus","Ladyfish","Guinée-machète","Malacho","","","","Linnaeus 1766","ELOPIDAE","ELOPIFORMES","YES"
33,"129001000303","CEI","Elops affinis","Pacific ladyfish","","","","","","Regan 1909","ELOPIDAE","ELOPIFORMES","NO"
33,"129001000304","CEC","Elops lacerta","West African ladyfish","Guinée d'Afrique occidentale","Malacho de Africa occidental","","","","Valenciennes 1847","ELOPIDAE","ELOPIFORMES","YES"
33,"129001000305","CEG","Elops senegalensis","Senegalese ladyfish","Guinée du Sénégal","Malacho senegalés","","","","Regan 1909","ELOPIDAE","ELOPIFORMES","YES"
33,"129001000306","CEV","Elops machnata","Tenpounder","","","","","","(Forsskål 1775)","ELOPIDAE","ELOPIFORMES","NO"
33,"129001000307","FQF","Elops smithi","Malacho","","","","","","McBride, Rocha, Ruiz-Carus & Bowen 2010","ELOPIDAE","ELOPIFORMES","NO"
33,"1290010003XX","JZX","Elops spp","Ladyfishes nei","","Malachos nep","","","","","ELOPIDAE","ELOPIFORMES","YES"
33,"129002000401","TAR","Megalops atlanticus","Tarpon","Tarpon argenté","Tarpón","","","","Valenciennes 1847","MEGALOPIDAE","ELOPIFORMES","YES"
33,"129002000402","TAI","Megalops cyprinoides","Indo-Pacific tarpon","Tarpon indo-pacifique","Tarpón del Indo-Pacífico","","","","(Broussonet 1782)","MEGALOPIDAE","ELOPIFORMES","YES"
33,"130001000501","BOF","Albula vulpes","Bonefish","Banane de mer","Macabí","","","Альбула","(Linnaeus 1758)","ALBULIDAE","ALBULIFORMES","YES"
33,"130001000502","BGV","Albula glossodonta","Roundjaw bonefish","Banane lèvre ronde","Macabí boca redonda","","","","(Forsskål 1775)","ALBULIDAE","ALBULIFORMES","YES"
33,"130001000503","DGY","Albula argentea","","","","","","","(Bloch & Schneider 1801)","ALBULIDAE","ALBULIFORMES","NO"
33,"130001000601","BNF","Pterothrissus belloci","Longfin bonefish","Banane gisu","Macabí badejo","","","Гису африканская (=белоция)","Cadenat 1937","ALBULIDAE","ALBULIFORMES","YES"
33,"1300010XXXXX","ALU","Albulidae","Bonefishes nei","Albulidés nca","Macabíes nep","","","","","ALBULIDAE","ALBULIFORMES","YES"
33,"131002000101","HIJ","Hime japonicus","Japanese thread-sail fish","","","","","","(Günther 1877)","AULOPIDAE","AULOPIFORMES","NO"
33,"131002000301","ULF","Aulopus filamentosus","Royal flagfin","Limbert royal","","","","","(Bloch 1792)","AULOPIDAE","AULOPIFORMES","YES"
33,"131002000302","UJA","Aulopus cadenati","Guinean flagfin","Limbert guineen","Lagarto real de Guinea","","","","Poll 1953","AULOPIDAE","AULOPIFORMES","NO"
33,"131007002201","ALX","Alepisaurus ferox","Long snouted lancetfish","Lancier longnez","Lanzón picudo","","","","Lowe 1833","ALEPISAURIDAE","AULOPIFORMES","YES"
33,"131007002202","ALO","Alepisaurus brevirostris","Short snouted lancetfish","Lancier à nez court","","","","","Gibbs 1960","ALEPISAURIDAE","AULOPIFORMES","NO"
33,"1310070022XX","ALI","Alepisaurus spp","Lancetfishes nei","","","","","","","ALEPISAURIDAE","AULOPIFORMES","YES"
33,"131010002001","ANP","Anotopterus pharao","Daggertooth","Pharaon","","","","","Zugmayer 1911","ANOTOPTERIDAE","AULOPIFORMES","YES"
33,"131010002002","AVT","Anotopterus vorax","Southern ocean daggertooth","Poisson-marabout austral","","","","","(Regan 1913)","ANOTOPTERIDAE","AULOPIFORMES","NO"
33,"131014000101","PSV","Pseudotrichonotus altivelis","","","","","","","Yoshino & Araga 1975","PSEUDOTRICHONOTIDAE","AULOPIFORMES","NO"
33,"131016000102","BUC","Harpadon nehereus","Bombay-duck","Scopelidé","Bumalo","","","","(Hamilton 1822)","SYNODONTIDAE","AULOPIFORMES","YES"
33,"131016000201","BHF","Bathysaurus ferox","Deep-sea lizardfish","","","","","","Günther 1878","SYNODONTIDAE","AULOPIFORMES","NO"
33,"131016000202","MZG","Bathysaurus mollis","Highfin lizardfish","","","","","","Günther 1878","SYNODONTIDAE","AULOPIFORMES","NO"
33,"131016001001","SYV","Synodus evermanni","Inotted lizardfish","","","","","","Jordan & Bollman 1890","SYNODONTIDAE","AULOPIFORMES","YES"
33,"131016001002","SYL","Synodus lucioceps","California lizardfish","","","","","","(Ayres 1855)","SYNODONTIDAE","AULOPIFORMES","NO"
33,"131016001003","SDR","Synodus saurus","Atlantic lizardfish","","","","","","(Linnaeus 1758)","SYNODONTIDAE","AULOPIFORMES","YES"
33,"131016001004","SYW","Synodus variegatus","Variegated lizardfish","","","","","","(Lacépède 1803)","SYNODONTIDAE","AULOPIFORMES","YES"
33,"131016001005","DYZ","Synodus synodus","Redbarred lizardfish","Anoli commun","Lagarto capitán","","","","(Linnaeus 1758)","SYNODONTIDAE","AULOPIFORMES","YES"
33,"131016001006","DFZ","Synodus dermatogenys","Sand lizardfish","Anoli bigarré","","","","","Fowler 1912","SYNODONTIDAE","AULOPIFORMES","NO"
33,"131016001007","DGC","Synodus macrops","Triplecross lizardfish","Anoli croix","Lagarto de cruces","","","","Tanaka 1917","SYNODONTIDAE","AULOPIFORMES","NO"
33,"131016001008","DQM","Synodus jaculum","","Anoli phare","Lagarto faro","","","","Russell & Cressey 1979","SYNODONTIDAE","AULOPIFORMES","NO"
33,"131016001012","BXE","Synodus foetens","Inshore lizardfish","","","","","","(Linnaeus 1766)","SYNODONTIDAE","AULOPIFORMES","NO"
33,"131016001013","DZP","Synodus intermedius","","","","","","","(Spix & Agassiz 1829)","SYNODONTIDAE","AULOPIFORMES","NO"
33,"131016001101","TXA","Trachinocephalus myops","Snakefish","","","","","","(Forster 1801)","SYNODONTIDAE","AULOPIFORMES","YES"
33,"131016006801","LIG","Saurida tumbil","Greater lizardfish","Anoli tumbil","Lagarto tumbil","","","","(Bloch 1795)","SYNODONTIDAE","AULOPIFORMES","YES"
33,"131016006802","LZL","Saurida brasiliensis","Brazilian lizardfish","Anoli brasil","Lagarto Brasil","","","","Norman 1935","SYNODONTIDAE","AULOPIFORMES","NO"
33,"131016006804","LIB","Saurida undosquamis","Brushtooth lizardfish","Anoli à grandes écailles","Lagarto escamoso","","","","(Richardson 1848)","SYNODONTIDAE","AULOPIFORMES","YES"
33,"131016006805","IEM","Saurida gracilis","Gracile lizardfish","Anoli grêle","Lagarto grácil","","","","(Quoy & Gaimard 1824)","SYNODONTIDAE","AULOPIFORMES","NO"
33,"131016006806","IEN","Saurida longimanus","Longfin lizardfish","Anoli aile longue","Lagarto aletón","","","","Norman 1939","SYNODONTIDAE","AULOPIFORMES","YES"
33,"131016006807","IEP","Saurida nebulosa","Clouded lizardfish","Anoli nuageux","Lagarto nubífero","","","","Valenciennes 1850","SYNODONTIDAE","AULOPIFORMES","NO"
33,"131016006808","GXJ","Saurida elongata","Slender lizardfish","","","","","","(Temminck & Schlegel 1846)","SYNODONTIDAE","AULOPIFORMES","NO"
33,"131016006809","RLW","Saurida lessepsianus","","","","","","","Russell, Golani & Tikochinski 2015","SYNODONTIDAE","AULOPIFORMES","NO"
33,"1310160068XX","SZX","Saurida spp","","","","","","","","SYNODONTIDAE","AULOPIFORMES","YES"
33,"1310160XXXXX","LIX","Synodontidae","Lizardfishes nei","Anolis nca","Lagartos nep","","","Ящероголовые","","SYNODONTIDAE","AULOPIFORMES","YES"
33,"141002000101","AHV","Ancharius brevibarbis","","","","","","","Boulenger 1911","ARIIDAE","SILURIFORMES","NO"
33,"141002000201","OSA","Ariopsis assimilis","Mayan sea catfish","","","","","","(Günther 1864)","ARIIDAE","SILURIFORMES","NO"
33,"141002000203","VAS","Ariopsis seemanni","Tete sea catfish","Mâchoiron tété","Bagre tete","","","","(Günther 1864)","ARIIDAE","SILURIFORMES","YES"
33,"141002000204","VGT","Ariopsis guatemalensis","Blue sea catfish","Mâchoiron cuatete","Bagre cuatete","","","","(Günther 1864)","ARIIDAE","SILURIFORMES","NO"
33,"141002000301","BHN","Batrachocephalus mino","Beardless sea catfish","","","","","","(Hamilton 1822)","ARIIDAE","SILURIFORMES","NO"
33,"141002000401","THI","Cathorops fuerthii","Congo sea catfish","","","","","","(Steindachner 1877)","ARIIDAE","SILURIFORMES","YES"
33,"141002000402","TWS","Cathorops spixii","Madamango sea catfish","Mâchoiron madamango","Bagre cuinche","","","","(Agassiz 1829)","ARIIDAE","SILURIFORMES","YES"
33,"141002000403","VRY","Cathorops mapale","","","","","","","Betancur-R. & Acero P. 2005","ARIIDAE","SILURIFORMES","NO"
33,"141002000404","FII","Cathorops dasycephalus","Big-bellied sea catfish","Mâchoiron ventru","Congo barrigón","","","","(Günther 1864)","ARIIDAE","SILURIFORMES","NO"
33,"141002000501","LSE","Cephalocassis melanochir","","","","","","","(Bleeker 1852)","ARIIDAE","SILURIFORMES","NO"
33,"141002000602","AUJ","Arius jella","Blackfin sea catfish","","","","","","Day 1877","ARIIDAE","SILURIFORMES","NO"
33,"141002000603","AUI","Arius arius","Threadfin sea catfish","","","","","","(Hamilton 1822)","ARIIDAE","SILURIFORMES","NO"
33,"141002000604","AUQ","Arius manillensis","","","","","","","Valenciennes 1840","ARIIDAE","SILURIFORMES","NO"
33,"141002000605","AUW","Arius sona","Sona sea catfish","Mâchoiron goujon","","","","","(Hamilton 1822)","ARIIDAE","SILURIFORMES","NO"
33,"141002000610","AUA","Arius leptaspis","Salmon catfish","","","","","","(Bleeker 1862)","ARIIDAE","SILURIFORMES","NO"
33,"141002000611","AUN","Arius nasutus","Giant seacatfish","","","","","","Valenciennes 1840","ARIIDAE","SILURIFORMES","YES"
33,"141002000612","AUG","Arius gigas","Giant sea catfish","Mâchoiron géant","Bagre gigante","","","","Boulenger 1911","ARIIDAE","SILURIFORMES","NO"
